,yr,mo,date,st,mag,slat,slon
57000,2015,4,2015-04-07,IN,1,38.19,-86.61
57001,2015,4,2015-04-07,KY,0,37.66,-84.29
57002,2015,4,2015-04-07,KY,1,37.66,-84.18
57003,2015,4,2015-04-07,KS,0,37.47,-95.62
57004,2015,4,2015-04-07,MO,0,38.24,-94.51
57005,2015,4,2015-04-07,KS,0,37.34,-95.59
57006,2015,4,2015-04-08,MO,1,37.94,-90.8
57007,2015,4,2015-04-08,KS,0,37.12,-99.17
57008,2015,4,2015-04-08,KS,0,37.19,-98.95
57009,2015,4,2015-04-08,KS,0,37.26,-98.8
57010,2015,4,2015-04-08,KS,0,37.71,-97.69
57011,2015,4,2015-04-08,KS,0,37.74,-98.18
57012,2015,4,2015-04-08,OK,0,35.65,-99.31
57013,2015,4,2015-04-09,IL,0,40.87,-89.62
57014,2015,4,2015-04-09,IA,1,41.64,-90.9
57015,2015,4,2015-04-09,MI,0,42.06,-84.5
57016,2015,4,2015-04-09,IA,1,41.76,-90.62
57017,2015,4,2015-04-09,IL,1,41.92,-90.08
57018,2015,4,2015-04-09,IL,0,42.19,-88.95
57019,2015,4,2015-04-09,TX,2,32.09,-95.23
57020,2015,4,2015-04-09,IL,4,41.85,-89.29
57021,2015,4,2015-04-09,IL,0,42.06,-88.98
57022,2015,4,2015-04-09,TX,1,32.52,-94.73
57023,2015,4,2015-04-09,IL,1,42.13,-88.88
57024,2015,4,2015-04-09,TX,1,32.55,-94.67
57025,2015,4,2015-04-09,IL,0,42.2,-88.85
57026,2015,4,2015-04-09,IL,1,42.19,-88.77
57027,2015,4,2015-04-09,IL,0,39.55,-89.44
57028,2015,4,2015-04-09,IL,1,42.4,-88.53
57029,2015,4,2015-04-09,OK,0,35.68,-99.24
57030,2015,4,2015-04-09,MO,0,37.53,-89.81
57031,2015,4,2015-04-09,MO,0,37.38,-89.72
57032,2015,4,2015-04-11,TX,0,35.54,-101.69
57033,2015,4,2015-04-11,KS,0,37.33,-101.44
57034,2015,4,2015-04-12,KS,0,39.82,-98.78
57035,2015,4,2015-04-12,KS,0,37.37,-98.42
57036,2015,4,2015-04-13,TX,2,33.16,-95.07
57037,2015,4,2015-04-13,MS,0,32.13,-90.38
57038,2015,4,2015-04-13,MS,1,32.51,-89.59
57039,2015,4,2015-04-13,MS,0,32.59,-89.46
57040,2015,4,2015-04-14,OR,0,44.01,-123.03
57041,2015,4,2015-04-16,TX,0,28.31,-97.32
57042,2015,4,2015-04-16,TX,0,28.35,-97.15
57043,2015,4,2015-04-16,TX,0,28.43,-96.9
57044,2015,4,2015-04-16,TX,0,35.22,-101.34
57045,2015,4,2015-04-16,TX,0,35.24,-101.01
57046,2015,4,2015-04-16,TX,0,35.65,-100.23
57047,2015,4,2015-04-16,TX,0,35.62,-100.67
57048,2015,4,2015-04-16,KS,0,38.15,-101.73
57049,2015,4,2015-04-16,TX,0,35.36,-100.63
57050,2015,4,2015-04-16,TX,0,35.59,-100.21
57051,2015,4,2015-04-16,KS,0,38.19,-101.71
57052,2015,4,2015-04-16,OK,0,35.21,-99.77
57053,2015,4,2015-04-17,CO,0,40.11,-102.74
57054,2015,4,2015-04-17,KS,0,38.2,-100.4
57055,2015,4,2015-04-17,CO,0,40.34,-102.53
57056,2015,4,2015-04-17,KS,0,39.17,-101.5
57057,2015,4,2015-04-18,CO,0,40.09,-102.88
57058,2015,4,2015-04-18,OK,1,36.55,-98.58
57059,2015,4,2015-04-18,MS,0,31.86,-89.72
57060,2015,4,2015-04-18,TX,0,32.51,-97.81
57061,2015,4,2015-04-19,LA,1,30.84,-93.29
57062,2015,4,2015-04-19,AL,1,32.16,-85.63
57063,2015,4,2015-04-19,FL,0,30.48,-86.03
57064,2015,4,2015-04-19,FL,0,30.49,-85.95
57065,2015,4,2015-04-19,AL,0,34.18,-85.78
57066,2015,4,2015-04-19,AL,1,32.13,-85.23
57067,2015,4,2015-04-19,AL,1,31.51,-85.31
57068,2015,4,2015-04-19,AL,1,32.27,-85.0
57069,2015,4,2015-04-19,FL,1,30.98,-85.41
57070,2015,4,2015-04-19,GA,1,31.96,-84.17
57071,2015,4,2015-04-19,FL,1,30.5,-84.31
57072,2015,4,2015-04-19,GA,1,32.41,-83.13
57073,2015,4,2015-04-19,GA,0,31.51,-82.96
57074,2015,4,2015-04-19,GA,2,33.22,-81.95
57075,2015,4,2015-04-19,SC,2,33.48,-81.76
57076,2015,4,2015-04-19,SC,0,33.79,-81.86
57077,2015,4,2015-04-19,FL,1,30.12,-83.18
57078,2015,4,2015-04-19,SC,1,34.02,-81.36
57079,2015,4,2015-04-19,SC,1,33.7,-80.93
57080,2015,4,2015-04-19,SC,0,34.14,-80.12
57081,2015,4,2015-04-19,AR,1,35.22,-92.69
57082,2015,4,2015-04-19,OH,0,39.67,-84.12
57083,2015,4,2015-04-20,AL,0,34.87,-86.83
57084,2015,4,2015-04-20,FL,1,29.06,-82.27
57085,2015,4,2015-04-20,PA,0,40.79,-77.68
57086,2015,4,2015-04-21,CA,0,33.8,-115.4
57087,2015,4,2015-04-22,TX,0,32.54,-100.68
57088,2015,4,2015-04-22,TX,0,32.52,-100.66
57089,2015,4,2015-04-22,TX,0,34.14,-101.56
57090,2015,4,2015-04-22,TX,0,33.48,-99.89
57091,2015,4,2015-04-23,FL,0,26.75,-80.7
57092,2015,4,2015-04-23,CO,1,40.82,-102.47
57093,2015,4,2015-04-23,HI,0,21.32,-158.05
57094,2015,4,2015-04-24,TX,1,30.66,-94.01
57095,2015,4,2015-04-24,TX,0,30.58,-93.79
57096,2015,4,2015-04-24,LA,1,30.56,-93.73
57097,2015,4,2015-04-24,TX,1,31.99,-99.78
57098,2015,4,2015-04-24,LA,0,30.07,-91.28
57099,2015,4,2015-04-24,KS,0,39.02,-99.17
57100,2015,4,2015-04-24,KS,0,39.02,-99.11
57101,2015,4,2015-04-24,KS,0,39.02,-99.11
57102,2015,4,2015-04-24,KS,0,38.35,-101.2
57103,2015,4,2015-04-24,KS,0,39.07,-98.97
57104,2015,4,2015-04-24,KS,0,38.31,-101.12
57105,2015,4,2015-04-24,KS,0,38.39,-101.06
57106,2015,4,2015-04-24,KS,0,38.44,-100.98
57107,2015,4,2015-04-24,TX,0,32.64,-97.58
57108,2015,4,2015-04-24,KS,1,39.01,-98.4
57109,2015,4,2015-04-24,TX,0,32.45,-96.96
57110,2015,4,2015-04-24,TX,0,28.64,-99.87
57111,2015,4,2015-04-24,TX,1,32.7,-95.09
57112,2015,4,2015-04-24,TX,1,33.1,-94.46
57113,2015,4,2015-04-24,LA,1,32.93,-93.02
57114,2015,4,2015-04-24,LA,1,32.86,-91.92
57115,2015,4,2015-04-25,MS,1,32.61,-89.95
57116,2015,4,2015-04-25,MS,1,32.65,-89.66
57117,2015,4,2015-04-25,MS,0,32.68,-89.64
57118,2015,4,2015-04-25,MS,1,32.69,-89.53
57119,2015,4,2015-04-25,MS,1,32.65,-89.12
57120,2015,4,2015-04-25,MS,0,32.74,-88.86
57121,2015,4,2015-04-25,FL,1,30.29,-81.66
57122,2015,4,2015-04-25,KY,0,37.68,-87.69
57123,2015,4,2015-04-25,KY,1,37.03,-85.25
57124,2015,4,2015-04-25,KY,2,37.25,-86.35
57125,2015,4,2015-04-26,TX,0,32.01,-99.23
57126,2015,4,2015-04-26,TX,0,31.99,-99.02
57127,2015,4,2015-04-26,TX,0,32.04,-98.85
57128,2015,4,2015-04-26,TX,0,31.98,-98.76
57129,2015,4,2015-04-26,TX,0,32.04,-98.52
57130,2015,4,2015-04-26,TX,0,32.0,-98.43
57131,2015,4,2015-04-26,TX,0,32.06,-98.39
57132,2015,4,2015-04-26,TX,0,32.23,-98.1
57133,2015,4,2015-04-26,TX,0,32.17,-97.78
57134,2015,4,2015-04-26,TX,1,31.86,-99.06
57135,2015,4,2015-04-26,TX,0,32.23,-97.51
57136,2015,4,2015-04-26,TX,0,32.23,-97.44
57137,2015,4,2015-04-26,TX,0,32.23,-97.38
57138,2015,4,2015-04-26,TX,0,32.24,-97.41
57139,2015,4,2015-04-26,TX,0,32.23,-97.35
57140,2015,4,2015-04-26,TX,0,32.27,-97.31
57141,2015,4,2015-04-26,TX,1,32.25,-97.32
57142,2015,4,2015-04-26,TX,0,32.12,-97.34
57143,2015,4,2015-04-26,TX,0,32.3,-97.22
57144,2015,4,2015-04-27,TX,1,31.06,-93.99
57145,2015,4,2015-04-27,LA,1,30.0,-91.2
57146,2015,4,2015-04-27,LA,0,30.0,-91.2
57147,2015,4,2015-04-27,LA,1,29.86,-90.8
57148,2015,4,2015-04-27,LA,0,29.81,-90.43
57149,2015,4,2015-04-27,LA,1,30.03,-90.28
57150,2015,5,2015-05-03,IA,0,43.31,-94.93
57151,2015,5,2015-05-03,NE,0,40.55,-96.63
57152,2015,5,2015-05-04,KS,1,38.03,-100.66
57153,2015,5,2015-05-04,KS,0,38.03,-100.62
57154,2015,5,2015-05-04,KS,0,38.06,-100.69
57155,2015,5,2015-05-05,NM,0,33.37,-104.57
57156,2015,5,2015-05-05,TX,1,32.45,-101.55
57157,2015,5,2015-05-05,TX,0,33.57,-101.41
57158,2015,5,2015-05-05,TX,0,33.48,-101.43
57159,2015,5,2015-05-05,TX,0,32.03,-101.03
57160,2015,5,2015-05-05,TX,0,32.02,-100.73
57161,2015,5,2015-05-06,OK,0,35.87,-96.23
57162,2015,5,2015-05-06,KS,0,38.91,-98.19
57163,2015,5,2015-05-06,OK,0,34.89,-98.32
57164,2015,5,2015-05-06,OK,0,34.94,-98.25
57165,2015,5,2015-05-06,KS,0,39.64,-98.44
57166,2015,5,2015-05-06,KS,2,39.78,-98.37
57167,2015,5,2015-05-06,NE,1,40.43,-98.56
57168,2015,5,2015-05-06,OK,3,35.16,-97.8
57169,2015,5,2015-05-06,OK,0,36.31,-98.25
57170,2015,5,2015-05-06,NE,1,40.01,-98.17
57171,2015,5,2015-05-06,OK,0,35.19,-97.8
57172,2015,5,2015-05-06,KS,2,39.95,-97.97
57173,2015,5,2015-05-06,KS,3,37.84,-97.65
57174,2015,5,2015-05-06,KS,1,39.75,-97.96
57175,2015,5,2015-05-06,KS,1,39.58,-97.95
57176,2015,5,2015-05-06,KS,1,39.81,-97.93
57177,2015,5,2015-05-06,KS,0,39.86,-97.9
57178,2015,5,2015-05-06,OK,0,36.45,-98.03
57179,2015,5,2015-05-06,KS,2,39.68,-97.9
57180,2015,5,2015-05-06,NE,0,40.28,-97.75
57181,2015,5,2015-05-06,NE,0,40.01,-97.78
57182,2015,5,2015-05-06,OK,1,35.22,-97.58
57183,2015,5,2015-05-06,KS,0,37.56,-97.63
57184,2015,5,2015-05-06,NE,0,40.91,-98.44
57185,2015,5,2015-05-06,OK,0,35.23,-97.53
57186,2015,5,2015-05-06,OK,1,35.25,-97.5
57187,2015,5,2015-05-06,OK,0,36.09,-98.75
57188,2015,5,2015-05-06,OK,0,35.12,-98.13
57189,2015,5,2015-05-06,OK,0,36.81,-97.95
57190,2015,5,2015-05-06,KS,3,39.86,-97.55
57191,2015,5,2015-05-06,KS,0,39.95,-97.44
57192,2015,5,2015-05-06,KS,0,37.09,-98.12
57193,2015,5,2015-05-06,KS,1,39.71,-97.78
57194,2015,5,2015-05-06,OK,0,35.25,-97.78
57195,2015,5,2015-05-06,OK,0,35.3,-97.74
57196,2015,5,2015-05-06,KS,0,39.54,-97.44
57197,2015,5,2015-05-06,KS,0,39.06,-97.71
57198,2015,5,2015-05-06,OK,3,35.41,-97.48
57199,2015,5,2015-05-06,TX,2,33.64,-98.73
57200,2015,5,2015-05-06,KS,0,39.18,-97.56
57201,2015,5,2015-05-06,KS,0,39.78,-97.27
57202,2015,5,2015-05-06,KS,0,39.39,-97.47
57203,2015,5,2015-05-06,TX,0,33.18,-99.32
57204,2015,5,2015-05-06,KS,1,39.6,-97.33
57205,2015,5,2015-05-06,TX,0,33.25,-99.34
57206,2015,5,2015-05-06,KS,0,39.85,-97.09
57207,2015,5,2015-05-06,NE,1,40.51,-96.71
57208,2015,5,2015-05-06,TX,0,33.31,-99.05
57209,2015,5,2015-05-07,KS,0,37.6,-100.68
57210,2015,5,2015-05-07,KS,0,37.61,-100.59
57211,2015,5,2015-05-07,KS,0,37.62,-100.56
57212,2015,5,2015-05-07,KS,0,37.62,-100.54
57213,2015,5,2015-05-07,KS,1,37.6,-100.53
57214,2015,5,2015-05-07,CO,1,37.08,-102.11
57215,2015,5,2015-05-07,TX,1,33.15,-97.47
57216,2015,5,2015-05-07,CO,0,40.04,-104.81
57217,2015,5,2015-05-07,TX,1,33.26,-97.39
57218,2015,5,2015-05-07,TX,0,33.21,-97.89
57219,2015,5,2015-05-08,TX,0,34.21,-99.45
57220,2015,5,2015-05-08,TX,1,34.12,-99.42
57221,2015,5,2015-05-08,TX,0,34.13,-98.9
57222,2015,5,2015-05-08,TX,0,33.38,-99.79
57223,2015,5,2015-05-08,OK,0,34.18,-98.5
57224,2015,5,2015-05-08,OK,0,34.15,-98.38
57225,2015,5,2015-05-08,TX,0,33.31,-99.34
57226,2015,5,2015-05-08,TX,0,33.19,-99.19
57227,2015,5,2015-05-08,OK,0,34.17,-98.11
57228,2015,5,2015-05-08,OK,0,34.17,-97.98
57229,2015,5,2015-05-08,CO,0,37.9,-103.58
57230,2015,5,2015-05-09,TX,3,32.3,-99.01
57231,2015,5,2015-05-09,CO,0,38.53,-103.5
57232,2015,5,2015-05-09,CO,0,38.72,-104.33
57233,2015,5,2015-05-09,TX,0,33.69,-97.21
57234,2015,5,2015-05-09,TX,0,32.34,-98.7
57235,2015,5,2015-05-09,CO,0,38.43,-102.69
57236,2015,5,2015-05-09,CO,0,39.04,-103.95
57237,2015,5,2015-05-09,OK,0,33.79,-97.12
57238,2015,5,2015-05-09,CO,0,39.22,-103.84
57239,2015,5,2015-05-09,OK,0,33.87,-97.03
57240,2015,5,2015-05-09,CO,0,38.56,-102.61
57241,2015,5,2015-05-09,TX,0,34.11,-98.63
57242,2015,5,2015-05-09,OK,0,34.18,-98.55
57243,2015,5,2015-05-09,CO,0,38.7,-102.52
57244,2015,5,2015-05-09,OK,0,33.92,-96.83
57245,2015,5,2015-05-09,CO,0,38.78,-102.51
57246,2015,5,2015-05-09,TX,0,32.36,-98.26
57247,2015,5,2015-05-09,OK,1,34.03,-96.49
57248,2015,5,2015-05-09,KS,0,39.06,-100.12
57249,2015,5,2015-05-09,KS,0,39.18,-100.14
57250,2015,5,2015-05-09,KS,0,38.85,-100.69
57251,2015,5,2015-05-09,OK,0,35.51,-99.41
57252,2015,5,2015-05-09,NE,0,40.13,-99.55
57253,2015,5,2015-05-09,NE,0,40.24,-99.54
57254,2015,5,2015-05-09,KS,1,39.05,-100.63
57255,2015,5,2015-05-09,KS,0,39.2,-100.64
57256,2015,5,2015-05-09,KS,2,39.44,-100.61
57257,2015,5,2015-05-09,KS,1,39.79,-100.61
57258,2015,5,2015-05-09,NE,0,40.12,-100.66
57259,2015,5,2015-05-10,OK,1,34.87,-95.77
57260,2015,5,2015-05-10,SD,2,43.09,-98.22
57261,2015,5,2015-05-10,SD,0,43.49,-98.05
57262,2015,5,2015-05-10,TX,1,33.13,-97.18
57263,2015,5,2015-05-10,TX,0,33.28,-96.98
57264,2015,5,2015-05-10,IA,0,43.23,-96.46
57265,2015,5,2015-05-10,TX,1,33.67,-96.46
57266,2015,5,2015-05-10,TX,1,31.56,-98.23
57267,2015,5,2015-05-10,TX,0,31.99,-97.27
57268,2015,5,2015-05-10,TX,0,32.48,-96.4
57269,2015,5,2015-05-10,OK,0,34.42,-95.71
57270,2015,5,2015-05-10,TX,0,32.65,-96.33
57271,2015,5,2015-05-10,IA,1,42.15,-94.84
57272,2015,5,2015-05-10,SD,0,43.86,-97.39
57273,2015,5,2015-05-10,OK,2,34.76,-95.31
57274,2015,5,2015-05-10,TX,0,32.05,-96.97
57275,2015,5,2015-05-10,OK,0,34.97,-95.1
57276,2015,5,2015-05-10,IA,0,42.52,-94.58
57277,2015,5,2015-05-10,TX,3,32.41,-95.62
57278,2015,5,2015-05-10,TX,1,32.63,-95.58
57279,2015,5,2015-05-10,TX,1,32.61,-95.58
57280,2015,5,2015-05-10,AR,2,33.93,-93.87
57281,2015,5,2015-05-10,TX,0,32.84,-94.31
57282,2015,5,2015-05-10,TX,0,32.86,-94.29
57283,2015,5,2015-05-11,TX,1,31.96,-95.06
57284,2015,5,2015-05-11,LA,0,30.38,-92.56
57285,2015,5,2015-05-11,NC,0,35.89,-75.67
57286,2015,5,2015-05-13,TX,0,28.8,-96.84
57287,2015,5,2015-05-13,TX,0,33.62,-100.34
57288,2015,5,2015-05-13,TX,0,27.78,-98.99
57289,2015,5,2015-05-14,MO,0,39.59,-93.13
57290,2015,5,2015-05-15,TX,1,28.54,-99.39
57291,2015,5,2015-05-15,TX,0,28.51,-99.27
57292,2015,5,2015-05-15,TX,0,27.85,-98.42
57293,2015,5,2015-05-15,TX,0,27.65,-97.37
57294,2015,5,2015-05-15,TX,0,27.9,-97.28
57295,2015,5,2015-05-15,CO,0,40.0,-104.14
57296,2015,5,2015-05-15,CO,1,39.9,-104.3
57297,2015,5,2015-05-15,WY,1,41.92,-104.21
57298,2015,5,2015-05-15,KS,0,39.59,-95.68
57299,2015,5,2015-05-15,KS,0,39.82,-95.45
57300,2015,5,2015-05-15,NE,0,42.81,-101.97
57301,2015,5,2015-05-15,NE,0,42.68,-102.47
57302,2015,5,2015-05-16,TX,0,34.6,-101.24
57303,2015,5,2015-05-16,WY,0,44.5,-108.75
57304,2015,5,2015-05-16,TX,1,34.87,-100.74
57305,2015,5,2015-05-16,TX,1,34.95,-100.62
57306,2015,5,2015-05-16,TX,0,35.22,-100.29
57307,2015,5,2015-05-16,MN,1,45.05,-95.74
57308,2015,5,2015-05-16,OK,1,35.81,-99.49
57309,2015,5,2015-05-16,OK,1,35.93,-99.31
57310,2015,5,2015-05-16,MN,0,45.3,-95.72
57311,2015,5,2015-05-16,MN,0,45.1,-95.53
57312,2015,5,2015-05-16,TX,3,34.38,-99.51
57313,2015,5,2015-05-16,MN,1,45.16,-95.51
57314,2015,5,2015-05-16,MN,0,45.37,-95.76
57315,2015,5,2015-05-16,KS,1,38.4,-95.99
57316,2015,5,2015-05-16,OK,0,35.42,-99.37
57317,2015,5,2015-05-16,MN,0,45.1,-95.51
57318,2015,5,2015-05-16,MN,0,45.14,-95.45
57319,2015,5,2015-05-16,OK,0,34.51,-99.17
57320,2015,5,2015-05-16,OK,1,36.32,-98.56
57321,2015,5,2015-05-16,MN,0,45.27,-95.36
57322,2015,5,2015-05-16,MN,0,45.33,-95.33
57323,2015,5,2015-05-16,MN,0,45.43,-95.29
57324,2015,5,2015-05-16,OK,1,34.72,-98.65
57325,2015,5,2015-05-16,MN,0,45.51,-95.26
57326,2015,5,2015-05-16,TX,0,33.82,-98.93
57327,2015,5,2015-05-16,MN,0,45.61,-95.26
57328,2015,5,2015-05-16,MN,0,45.07,-94.46
57329,2015,5,2015-05-16,OK,0,34.94,-98.25
57330,2015,5,2015-05-16,MN,0,45.71,-95.23
57331,2015,5,2015-05-16,OK,0,34.45,-98.42
57332,2015,5,2015-05-16,OK,0,34.97,-98.23
57333,2015,5,2015-05-16,MN,0,45.76,-95.21
57334,2015,5,2015-05-16,MN,0,45.29,-94.31
57335,2015,5,2015-05-16,MO,0,39.43,-94.21
57336,2015,5,2015-05-16,OK,1,35.48,-96.27
57337,2015,5,2015-05-16,MO,2,39.14,-94.22
57338,2015,5,2015-05-16,OK,2,35.97,-95.76
57339,2015,5,2015-05-16,OK,2,36.17,-95.57
57340,2015,5,2015-05-16,MO,1,39.51,-94.03
57341,2015,5,2015-05-16,OK,1,36.29,-95.48
57342,2015,5,2015-05-16,OK,1,36.36,-95.4
57343,2015,5,2015-05-16,MO,1,38.39,-94.39
57344,2015,5,2015-05-16,OK,1,36.47,-95.28
57345,2015,5,2015-05-16,OK,1,36.56,-95.01
57346,2015,5,2015-05-16,OK,1,36.62,-94.96
57347,2015,5,2015-05-16,OK,1,36.68,-94.83
57348,2015,5,2015-05-16,MO,0,38.35,-93.79
57349,2015,5,2015-05-16,OK,1,36.76,-94.64
57350,2015,5,2015-05-17,MO,1,36.96,-93.9
57351,2015,5,2015-05-17,MO,0,37.7,-93.51
57352,2015,5,2015-05-17,MO,0,37.7,-93.43
57353,2015,5,2015-05-17,MO,0,37.78,-93.48
57354,2015,5,2015-05-17,IA,0,41.17,-93.9
57355,2015,5,2015-05-17,IA,0,41.25,-93.98
57356,2015,5,2015-05-17,MO,0,37.8,-93.05
57357,2015,5,2015-05-17,IA,1,41.39,-93.92
57358,2015,5,2015-05-17,IA,1,41.42,-93.9
57359,2015,5,2015-05-17,IA,0,41.57,-93.99
57360,2015,5,2015-05-17,LA,1,30.55,-90.54
57361,2015,5,2015-05-17,WI,0,44.87,-88.85
57362,2015,5,2015-05-18,TX,0,31.33,-103.35
57363,2015,5,2015-05-18,TX,0,31.29,-103.38
57364,2015,5,2015-05-19,TX,0,30.16,-96.88
57365,2015,5,2015-05-19,OK,0,34.92,-97.48
57366,2015,5,2015-05-19,OK,0,34.96,-97.43
57367,2015,5,2015-05-19,TX,0,31.11,-102.24
57368,2015,5,2015-05-19,TX,0,32.31,-96.8
57369,2015,5,2015-05-19,OK,0,35.03,-97.27
57370,2015,5,2015-05-19,TX,0,31.12,-102.24
57371,2015,5,2015-05-19,TX,0,31.01,-102.3
57372,2015,5,2015-05-19,TX,0,34.12,-98.91
57373,2015,5,2015-05-19,OK,0,34.21,-98.75
57374,2015,5,2015-05-19,TX,0,30.83,-102.34
57375,2015,5,2015-05-19,OK,0,35.19,-97.06
57376,2015,5,2015-05-19,TX,0,30.78,-102.4
57377,2015,5,2015-05-19,TX,0,30.63,-102.2
57378,2015,5,2015-05-19,TX,0,30.67,-102.53
57379,2015,5,2015-05-19,TX,0,33.33,-98.57
57380,2015,5,2015-05-19,TX,0,33.35,-98.55
57381,2015,5,2015-05-19,TX,0,33.42,-98.44
57382,2015,5,2015-05-19,OK,0,33.95,-97.97
57383,2015,5,2015-05-19,TX,0,32.78,-98.29
57384,2015,5,2015-05-19,TX,0,33.45,-98.35
57385,2015,5,2015-05-19,TX,0,34.01,-98.74
57386,2015,5,2015-05-19,TX,0,33.96,-97.97
57387,2015,5,2015-05-19,OK,0,33.97,-97.92
57388,2015,5,2015-05-19,OK,0,33.98,-97.82
57389,2015,5,2015-05-19,TX,0,33.52,-98.22
57390,2015,5,2015-05-19,TX,0,32.8,-98.54
57391,2015,5,2015-05-19,TX,1,32.81,-98.12
57392,2015,5,2015-05-19,OK,0,34.08,-97.53
57393,2015,5,2015-05-19,TX,0,33.17,-97.99
57394,2015,5,2015-05-19,OK,0,34.09,-97.4
57395,2015,5,2015-05-19,TX,0,33.16,-97.91
57396,2015,5,2015-05-19,TX,1,33.18,-97.86
57397,2015,5,2015-05-19,TX,1,33.13,-97.85
57398,2015,5,2015-05-19,TX,1,33.21,-97.49
57399,2015,5,2015-05-19,TX,0,33.22,-98.17
57400,2015,5,2015-05-20,TX,0,33.78,-96.81
57401,2015,5,2015-05-20,TN,0,35.55,-89.3
57402,2015,5,2015-05-20,TN,0,35.6,-88.07
57403,2015,5,2015-05-21,NC,1,34.32,-78.35
57404,2015,5,2015-05-22,TX,0,30.48,-103.46
57405,2015,5,2015-05-23,WY,0,41.54,-105.84
57406,2015,5,2015-05-23,OK,1,35.19,-98.0
57407,2015,5,2015-05-23,OK,0,34.52,-96.97
57408,2015,5,2015-05-23,OK,0,34.76,-96.64
57409,2015,5,2015-05-23,OK,0,34.57,-97.15
57410,2015,5,2015-05-23,OK,1,35.13,-97.62
57411,2015,5,2015-05-23,OK,0,34.67,-96.97
57412,2015,5,2015-05-23,OK,1,34.89,-96.57
