,yr,mo,date,st,mag,slat,slon
59287,2014,4,2014-04-27,AR,4,34.78,-92.65
59288,2014,4,2014-04-27,WA,0,46.86,-122.26
59289,2014,4,2014-04-27,AR,2,35.25,-91.92
59290,2014,4,2014-04-27,AR,0,35.42,-91.67
59291,2014,4,2014-04-27,AR,1,35.46,-91.64
59292,2014,4,2014-04-27,AR,1,35.54,-91.55
59293,2014,4,2014-04-27,MO,0,36.91,-92.81
59294,2014,4,2014-04-28,LA,2,32.89,-93.88
59295,2014,4,2014-04-28,TN,0,35.36,-89.75
59296,2014,4,2014-04-28,TN,1,35.88,-85.29
59297,2014,4,2014-04-28,MS,0,32.75,-90.61
59298,2014,4,2014-04-28,MS,3,34.23,-88.82
59299,2014,4,2014-04-28,MS,1,33.4,-89.66
59300,2014,4,2014-04-28,MS,4,32.88,-89.43
59301,2014,4,2014-04-28,AL,1,34.52,-87.75
59302,2014,4,2014-04-28,AL,3,34.78,-87.23
59303,2014,4,2014-04-28,MS,1,32.28,-90.87
59304,2014,4,2014-04-28,TN,2,36.43,-89.14
59305,2014,4,2014-04-28,MS,1,33.23,-88.79
59306,2014,4,2014-04-28,MS,1,32.36,-90.6
59307,2014,4,2014-04-28,AL,0,34.19,-88.0
59308,2014,4,2014-04-28,MS,1,33.3,-88.63
59309,2014,4,2014-04-28,KY,0,36.65,-88.87
59310,2014,4,2014-04-28,MS,1,32.12,-90.64
59311,2014,4,2014-04-28,AL,1,34.95,-86.65
59312,2014,4,2014-04-28,MS,2,33.37,-88.54
59313,2014,4,2014-04-28,MS,1,32.51,-90.19
59314,2014,4,2014-04-28,GA,2,33.12,-85.06
59315,2014,4,2014-04-28,MS,1,33.49,-88.39
59316,2014,4,2014-04-28,TN,2,35.02,-86.49
59317,2014,4,2014-04-28,MS,0,32.59,-90.1
59318,2014,4,2014-04-28,MS,1,33.53,-88.3
59319,2014,4,2014-04-28,MS,3,32.23,-90.22
59320,2014,4,2014-04-28,MS,2,33.44,-88.41
59321,2014,4,2014-04-28,MS,1,32.67,-89.42
59322,2014,4,2014-04-28,AL,1,33.89,-87.71
59323,2014,4,2014-04-28,MS,3,32.37,-89.46
59324,2014,4,2014-04-28,MS,1,32.38,-89.28
59325,2014,4,2014-04-28,TN,3,35.01,-86.55
59326,2014,4,2014-04-28,MS,2,32.41,-89.11
59327,2014,4,2014-04-28,AL,1,34.79,-85.66
59328,2014,4,2014-04-28,MS,1,32.43,-88.94
59329,2014,4,2014-04-28,AL,1,33.83,-87.19
59330,2014,4,2014-04-28,AL,1,32.42,-88.27
59331,2014,4,2014-04-28,AL,3,34.1,-86.76
59332,2014,4,2014-04-28,MS,3,31.74,-89.09
59333,2014,4,2014-04-28,AL,1,33.06,-87.63
59334,2014,4,2014-04-28,AL,1,33.75,-86.83
59335,2014,4,2014-04-28,GA,1,34.95,-84.87
59336,2014,4,2014-04-28,MS,2,31.76,-88.76
59337,2014,4,2014-04-28,AL,2,33.59,-87.01
59338,2014,4,2014-04-28,AL,1,33.31,-87.22
59339,2014,4,2014-04-28,AL,1,33.32,-87.11
59340,2014,4,2014-04-28,AL,2,33.36,-87.0
59341,2014,4,2014-04-28,AL,1,33.89,-86.49
59342,2014,4,2014-04-28,AL,1,31.58,-87.76
59343,2014,4,2014-04-28,AL,2,33.8,-86.54
59344,2014,4,2014-04-28,AL,3,34.17,-86.04
59345,2014,4,2014-04-28,AL,2,34.31,-85.93
59346,2014,4,2014-04-29,AL,2,34.35,-85.84
59347,2014,4,2014-04-29,AL,1,34.09,-86.16
59348,2014,4,2014-04-29,AL,0,34.22,-86.08
59349,2014,4,2014-04-29,AL,1,34.5,-85.62
59350,2014,4,2014-04-29,AL,1,34.43,-85.65
59351,2014,4,2014-04-29,AL,0,32.42,-85.46
59352,2014,4,2014-04-29,AL,3,32.47,-85.23
59353,2014,4,2014-04-29,NC,0,35.17,-77.35
59354,2014,4,2014-04-29,NC,1,35.02,-78.68
59355,2014,4,2014-04-29,NC,0,35.85,-77.43
59356,2014,4,2014-04-29,NC,0,35.44,-77.79
59357,2014,4,2014-04-29,NC,1,35.15,-78.39
59358,2014,4,2014-04-30,FL,1,30.88,-85.53
59359,2014,4,2014-04-30,FL,1,30.88,-85.36
59360,2014,5,2014-05-06,WY,0,43.22,-108.38
59361,2014,5,2014-05-06,WY,1,43.3,-108.34
59362,2014,5,2014-05-07,WY,0,41.91,-109.39
59363,2014,5,2014-05-07,CO,0,40.23,-104.81
59364,2014,5,2014-05-07,CO,0,40.02,-103.03
59365,2014,5,2014-05-07,CO,0,40.13,-103.08
59366,2014,5,2014-05-07,CO,0,40.6,-102.63
59367,2014,5,2014-05-07,TX,0,34.03,-98.6
59368,2014,5,2014-05-07,OK,0,34.77,-98.7
59369,2014,5,2014-05-08,MO,0,36.75,-93.98
59370,2014,5,2014-05-08,TX,0,32.76,-96.89
59371,2014,5,2014-05-08,CO,0,39.08,-103.62
59372,2014,5,2014-05-08,CO,0,39.05,-103.57
59373,2014,5,2014-05-08,MN,0,43.96,-94.61
59374,2014,5,2014-05-08,MN,0,44.11,-94.38
59375,2014,5,2014-05-08,MO,1,37.0,-92.71
59376,2014,5,2014-05-08,AR,1,35.31,-93.12
59377,2014,5,2014-05-10,ID,0,43.99,-112.61
59378,2014,5,2014-05-10,AL,1,31.0,-85.64
59379,2014,5,2014-05-10,MO,2,39.21,-94.19
59380,2014,5,2014-05-10,MO,0,39.21,-93.87
59381,2014,5,2014-05-10,MO,1,39.17,-93.17
59382,2014,5,2014-05-10,KS,0,37.66,-96.28
59383,2014,5,2014-05-11,NE,0,40.38,-98.27
59384,2014,5,2014-05-11,NE,3,40.49,-98.12
59385,2014,5,2014-05-11,IA,0,40.61,-91.56
59386,2014,5,2014-05-11,NE,2,40.66,-97.73
59387,2014,5,2014-05-11,NE,0,40.62,-97.7
59388,2014,5,2014-05-11,NE,1,40.64,-97.59
59389,2014,5,2014-05-11,NE,3,40.69,-97.45
59390,2014,5,2014-05-11,NE,0,40.75,-97.39
59391,2014,5,2014-05-11,NE,0,40.79,-97.29
59392,2014,5,2014-05-11,NE,2,40.77,-97.2
59393,2014,5,2014-05-11,NE,2,40.87,-97.04
59394,2014,5,2014-05-11,NE,1,40.74,-97.38
59395,2014,5,2014-05-11,NE,1,40.92,-96.91
59396,2014,5,2014-05-11,NE,2,40.97,-96.8
59397,2014,5,2014-05-11,KS,1,38.14,-99.22
59398,2014,5,2014-05-11,NE,1,40.96,-96.8
59399,2014,5,2014-05-11,NE,0,41.06,-96.61
59400,2014,5,2014-05-11,KS,0,37.88,-99.47
59401,2014,5,2014-05-11,NE,1,40.3,-97.27
59402,2014,5,2014-05-11,NE,1,41.16,-96.38
59403,2014,5,2014-05-11,NE,1,41.3,-96.25
59404,2014,5,2014-05-11,SD,0,42.87,-96.73
59405,2014,5,2014-05-11,IA,1,43.1,-96.01
59406,2014,5,2014-05-11,KS,0,38.18,-98.56
59407,2014,5,2014-05-11,IA,0,43.1,-95.93
59408,2014,5,2014-05-11,IA,0,43.18,-95.81
59409,2014,5,2014-05-11,KS,0,37.52,-98.92
59410,2014,5,2014-05-11,KS,0,38.19,-98.23
59411,2014,5,2014-05-11,KS,0,38.23,-98.22
59412,2014,5,2014-05-11,IA,2,41.61,-94.51
59413,2014,5,2014-05-11,KS,0,38.3,-97.79
59414,2014,5,2014-05-11,KS,0,38.22,-97.8
59415,2014,5,2014-05-11,IA,1,41.72,-94.42
59416,2014,5,2014-05-11,KS,0,38.36,-97.63
59417,2014,5,2014-05-11,IA,0,41.74,-93.98
59418,2014,5,2014-05-11,IA,0,41.95,-93.76
59419,2014,5,2014-05-12,OH,0,41.35,-82.03
59420,2014,5,2014-05-12,OH,0,41.09,-81.86
59421,2014,5,2014-05-14,KY,0,37.93,-85.59
59422,2014,5,2014-05-14,AL,0,31.95,-85.74
59423,2014,5,2014-05-14,AL,0,32.9,-85.93
59424,2014,5,2014-05-14,AL,0,33.25,-85.95
59425,2014,5,2014-05-14,NE,0,42.07,-103.24
59426,2014,5,2014-05-14,KY,2,36.91,-87.45
59427,2014,5,2014-05-14,OH,3,39.68,-83.85
59428,2014,5,2014-05-14,GA,0,32.19,-83.18
59429,2014,5,2014-05-14,GA,1,34.35,-83.5
59430,2014,5,2014-05-15,NC,0,35.13,-80.9
59431,2014,5,2014-05-15,FL,1,30.16,-82.79
59432,2014,5,2014-05-15,FL,0,25.79,-80.33
59433,2014,5,2014-05-15,NC,1,35.95,-78.93
59434,2014,5,2014-05-15,PA,0,41.13,-77.43
59435,2014,5,2014-05-16,VA,0,38.96,-77.7
59436,2014,5,2014-05-18,MT,0,45.16,-105.16
59437,2014,5,2014-05-18,NE,0,42.01,-103.45
59438,2014,5,2014-05-18,NE,0,42.1,-103.15
59439,2014,5,2014-05-20,NE,0,41.93,-103.92
59440,2014,5,2014-05-21,NV,0,40.85,-115.74
59441,2014,5,2014-05-21,NV,0,40.84,-115.78
59442,2014,5,2014-05-21,CO,0,39.7,-104.81
59443,2014,5,2014-05-21,CO,0,39.76,-104.81
59444,2014,5,2014-05-21,CO,0,39.75,-104.6
59445,2014,5,2014-05-21,CO,0,39.73,-104.17
59446,2014,5,2014-05-21,CO,0,39.87,-104.04
59447,2014,5,2014-05-21,NV,0,40.21,-116.93
59448,2014,5,2014-05-21,ID,0,42.85,-113.05
59449,2014,5,2014-05-21,WY,0,42.2,-105.0
59450,2014,5,2014-05-22,CO,0,37.6,-105.61
59451,2014,5,2014-05-22,NY,3,42.82,-74.19
59452,2014,5,2014-05-22,DE,1,39.1,-75.67
59453,2014,5,2014-05-22,VA,0,37.26,-77.24
59454,2014,5,2014-05-22,VA,0,37.78,-76.94
59455,2014,5,2014-05-22,VA,0,37.05,-77.1
59456,2014,5,2014-05-23,WY,0,42.73,-106.42
59457,2014,5,2014-05-23,NM,0,32.27,-103.47
59458,2014,5,2014-05-24,WY,0,44.92,-108.44
59459,2014,5,2014-05-24,TX,0,30.93,-101.84
59460,2014,5,2014-05-25,CO,0,38.93,-105.27
59461,2014,5,2014-05-25,TX,0,30.38,-102.87
59462,2014,5,2014-05-26,TX,0,30.09,-97.46
59463,2014,5,2014-05-26,ME,0,46.15,-67.99
59464,2014,5,2014-05-26,TX,0,32.5,-102.11
59465,2014,5,2014-05-26,TX,0,28.06,-97.65
59466,2014,5,2014-05-26,TX,2,32.29,-101.29
59467,2014,5,2014-05-26,TX,0,33.51,-102.2
59468,2014,5,2014-05-26,TX,0,31.89,-101.59
59469,2014,5,2014-05-26,TX,0,31.87,-101.38
59470,2014,5,2014-05-26,TX,0,31.85,-101.36
59471,2014,5,2014-05-26,TX,0,31.72,-101.21
59472,2014,5,2014-05-26,ND,2,47.71,-103.28
59473,2014,5,2014-05-27,OK,0,35.61,-96.07
59474,2014,5,2014-05-27,OK,0,34.18,-97.68
59475,2014,5,2014-05-27,OK,0,34.51,-98.49
59476,2014,5,2014-05-27,SD,1,44.11,-103.59
59477,2014,5,2014-05-27,TX,1,27.75,-98.05
59478,2014,5,2014-05-27,TX,1,27.36,-98.13
59479,2014,5,2014-05-28,LA,1,30.04,-90.6
59480,2014,5,2014-05-28,IL,0,40.37,-88.76
59481,2014,5,2014-05-28,IL,0,40.76,-89.0
59482,2014,5,2014-05-30,FL,0,26.73,-81.16
59483,2014,5,2014-05-30,FL,0,27.82,-82.27
59484,2014,5,2014-05-30,SD,0,44.6,-99.28
59485,2014,5,2014-05-30,SD,0,44.65,-99.31
59486,2014,5,2014-05-31,SC,0,32.6,-80.09
59487,2014,5,2014-05-31,WY,0,43.34,-110.01
59488,2014,5,2014-05-31,MT,0,46.73,-106.76
59489,2014,5,2014-05-31,MT,0,45.86,-105.68
59490,2014,6,2014-06-01,IA,0,43.37,-93.93
59491,2014,6,2014-06-01,KS,0,39.77,-97.9
59492,2014,6,2014-06-01,KS,0,39.71,-97.58
59493,2014,6,2014-06-01,ND,0,46.85,-97.29
59494,2014,6,2014-06-01,ND,0,46.98,-98.94
59495,2014,6,2014-06-02,KY,1,37.01,-88.51
59496,2014,6,2014-06-03,WY,0,43.77,-108.86
59497,2014,6,2014-06-03,NE,0,41.73,-99.06
59498,2014,6,2014-06-03,NE,0,41.64,-98.53
59499,2014,6,2014-06-03,IA,2,41.32,-95.56
59500,2014,6,2014-06-03,KS,0,38.11,-101.26
59501,2014,6,2014-06-03,KS,3,39.97,-96.05
59502,2014,6,2014-06-03,NE,1,40.92,-97.9
59503,2014,6,2014-06-03,KS,1,39.72,-95.47
59504,2014,6,2014-06-04,IL,0,39.17,-90.31
59505,2014,6,2014-06-04,OH,0,38.64,-83.22
59506,2014,6,2014-06-04,OH,0,39.19,-83.82
59507,2014,6,2014-06-04,CO,0,39.76,-104.4
59508,2014,6,2014-06-04,KY,1,37.54,-87.97
59509,2014,6,2014-06-04,KY,1,37.5,-87.91
59510,2014,6,2014-06-04,WV,1,38.48,-82.22
59511,2014,6,2014-06-04,CO,0,39.56,-103.58
59512,2014,6,2014-06-04,CO,1,39.3,-103.74
59513,2014,6,2014-06-04,CO,0,39.17,-103.32
59514,2014,6,2014-06-05,SD,0,43.63,-96.9
59515,2014,6,2014-06-05,NE,1,42.18,-96.5
59516,2014,6,2014-06-05,SD,0,43.41,-96.66
59517,2014,6,2014-06-05,ND,0,46.02,-97.94
59518,2014,6,2014-06-05,AL,1,34.71,-86.98
59519,2014,6,2014-06-05,ND,0,46.75,-97.31
59520,2014,6,2014-06-05,MN,0,43.71,-96.32
59521,2014,6,2014-06-05,GA,0,34.61,-84.55
59522,2014,6,2014-06-05,MN,0,43.92,-95.94
59523,2014,6,2014-06-05,CO,0,38.16,-102.97
59524,2014,6,2014-06-06,NE,0,42.78,-102.16
59525,2014,6,2014-06-06,NE,0,42.94,-101.28
59526,2014,6,2014-06-06,AR,1,35.79,-91.64
59527,2014,6,2014-06-06,CO,1,37.15,-104.41
59528,2014,6,2014-06-06,NE,0,41.13,-103.89
59529,2014,6,2014-06-06,CO,0,40.85,-104.27
59530,2014,6,2014-06-06,AR,1,35.4,-91.13
59531,2014,6,2014-06-06,CO,0,40.17,-104.33
59532,2014,6,2014-06-06,CO,1,37.19,-104.18
59533,2014,6,2014-06-06,CO,0,40.82,-102.61
59534,2014,6,2014-06-06,NM,0,36.51,-104.22
59535,2014,6,2014-06-06,NM,0,34.49,-103.33
59536,2014,6,2014-06-06,KS,0,37.99,-101.22
59537,2014,6,2014-06-06,KS,0,37.98,-101.15
59538,2014,6,2014-06-06,KS,0,38.01,-101.13
59539,2014,6,2014-06-06,TX,0,35.7,-102.51
59540,2014,6,2014-06-06,SC,0,33.19,-80.96
59541,2014,6,2014-06-06,TX,0,36.08,-100.93
59542,2014,6,2014-06-07,NM,0,36.25,-103.28
59543,2014,6,2014-06-07,MO,0,38.37,-91.47
59544,2014,6,2014-06-07,KY,1,36.56,-89.5
59545,2014,6,2014-06-07,MO,0,38.74,-90.6
59546,2014,6,2014-06-07,MO,0,38.78,-90.46
59547,2014,6,2014-06-07,IL,0,38.17,-90.22
59548,2014,6,2014-06-07,IL,0,38.2,-90.06
59549,2014,6,2014-06-07,NM,0,34.26,-105.61
59550,2014,6,2014-06-07,NM,0,34.25,-105.64
59551,2014,6,2014-06-07,NM,0,33.69,-104.53
59552,2014,6,2014-06-07,GA,0,33.01,-85.15
59553,2014,6,2014-06-08,CO,1,39.11,-105.06
59554,2014,6,2014-06-08,CO,0,39.16,-104.92
59555,2014,6,2014-06-08,CO,2,38.98,-105.44
59556,2014,6,2014-06-08,CO,0,40.84,-104.23
59557,2014,6,2014-06-08,CO,1,39.7,-104.81
59558,2014,6,2014-06-08,CO,1,39.02,-105.33
59559,2014,6,2014-06-08,WY,0,41.07,-104.25
59560,2014,6,2014-06-08,CO,0,39.14,-104.82
59561,2014,6,2014-06-08,CO,0,40.12,-104.34
59562,2014,6,2014-06-08,CO,0,39.55,-104.32
59563,2014,6,2014-06-08,CO,0,39.55,-104.32
59564,2014,6,2014-06-08,NM,1,33.7,-105.38
59565,2014,6,2014-06-08,NM,0,35.91,-104.83
59566,2014,6,2014-06-08,NM,0,36.44,-104.59
59567,2014,6,2014-06-08,NM,0,36.5,-104.54
59568,2014,6,2014-06-08,WV,1,39.46,-77.98
59569,2014,6,2014-06-08,NM,0,32.35,-104.08
59570,2014,6,2014-06-09,TX,0,33.55,-94.8
59571,2014,6,2014-06-09,AL,1,34.58,-87.56
59572,2014,6,2014-06-09,SC,0,33.32,-80.58
59573,2014,6,2014-06-10,AL,1,34.64,-86.02
59574,2014,6,2014-06-10,TN,0,35.88,-84.51
59575,2014,6,2014-06-10,IN,0,38.99,-86.94
59576,2014,6,2014-06-11,ND,0,48.11,-98.81
59577,2014,6,2014-06-11,KS,0,38.52,-101.69
59578,2014,6,2014-06-11,MI,1,43.24,-84.21
59579,2014,6,2014-06-11,PA,1,40.02,-78.42
59580,2014,6,2014-06-11,MN,1,46.55,-94.95
59581,2014,6,2014-06-11,SD,1,45.66,-97.67
59582,2014,6,2014-06-11,KS,1,38.71,-101.1
59583,2014,6,2014-06-11,TX,0,31.49,-100.39
59584,2014,6,2014-06-11,TX,0,31.45,-100.38
59585,2014,6,2014-06-12,TX,0,30.93,-98.04
59586,2014,6,2014-06-12,TX,2,30.87,-98.09
59587,2014,6,2014-06-12,MS,1,34.03,-88.82
59588,2014,6,2014-06-13,WY,2,44.71,-104.57
59589,2014,6,2014-06-13,MT,0,48.43,-109.23
59590,2014,6,2014-06-14,KS,1,39.46,-99.46
59591,2014,6,2014-06-14,CO,0,39.56,-103.53
59592,2014,6,2014-06-14,NE,0,40.29,-99.06
59593,2014,6,2014-06-14,NE,0,40.05,-98.69
59594,2014,6,2014-06-14,NE,0,40.72,-98.22
59595,2014,6,2014-06-14,NE,0,40.72,-98.22
59596,2014,6,2014-06-15,MO,0,38.73,-94.54
59597,2014,6,2014-06-16,NE,0,41.86,-97.36
59598,2014,6,2014-06-16,NE,4,41.89,-97.33
59599,2014,6,2014-06-16,IA,0,43.37,-96.31
59600,2014,6,2014-06-16,NE,4,41.95,-97.14
59601,2014,6,2014-06-16,NE,4,41.97,-97.04
59602,2014,6,2014-06-16,NE,4,42.13,-96.87
59603,2014,6,2014-06-16,NE,0,42.36,-96.59
59604,2014,6,2014-06-16,IA,0,42.9,-94.63
59605,2014,6,2014-06-16,IA,0,42.77,-94.13
59606,2014,6,2014-06-16,NE,0,41.7,-99.37
59607,2014,6,2014-06-16,NE,1,41.76,-99.24
59608,2014,6,2014-06-16,IA,1,43.21,-93.31
59609,2014,6,2014-06-16,IA,1,42.88,-93.51
59610,2014,6,2014-06-16,IA,0,43.22,-93.21
59611,2014,6,2014-06-16,NE,2,41.8,-99.14
59612,2014,6,2014-06-16,NE,2,41.84,-99.0
59613,2014,6,2014-06-16,NE,2,41.83,-98.96
59614,2014,6,2014-06-16,NE,0,41.83,-98.95
59615,2014,6,2014-06-16,IA,1,42.79,-92.82
59616,2014,6,2014-06-16,IA,0,42.78,-92.75
59617,2014,6,2014-06-16,IA,1,42.78,-92.63
59618,2014,6,2014-06-16,IA,0,42.81,-92.33
59619,2014,6,2014-06-16,ND,0,46.71,-102.9
59620,2014,6,2014-06-16,IA,1,42.54,-91.65
59621,2014,6,2014-06-16,IA,0,41.98,-91.87
59622,2014,6,2014-06-16,WI,2,42.74,-90.52
59623,2014,6,2014-06-16,WI,1,42.75,-90.47
59624,2014,6,2014-06-16,WI,1,42.81,-90.37
59625,2014,6,2014-06-16,WI,1,42.81,-90.37
59626,2014,6,2014-06-16,WI,1,42.82,-90.26
59627,2014,6,2014-06-16,WI,1,42.83,-89.78
59628,2014,6,2014-06-16,WI,1,42.82,-89.79
59629,2014,6,2014-06-16,WI,3,43.0,-89.56
59630,2014,6,2014-06-16,WI,2,43.04,-89.48
59631,2014,6,2014-06-16,WI,1,43.08,-89.37
59632,2014,6,2014-06-17,WI,1,42.53,-89.61
59633,2014,6,2014-06-17,MI,1,44.37,-83.82
59634,2014,6,2014-06-17,MT,3,45.48,-104.18
59635,2014,6,2014-06-17,MT,0,47.72,-106.7
59636,2014,6,2014-06-17,NE,0,42.99,-101.88
59637,2014,6,2014-06-17,NE,0,42.58,-101.76
59638,2014,6,2014-06-17,NE,0,42.51,-101.71
59639,2014,6,2014-06-17,NE,0,42.43,-101.55
59640,2014,6,2014-06-17,NE,1,42.56,-97.31
59641,2014,6,2014-06-17,NE,3,42.54,-97.26
59642,2014,6,2014-06-17,NE,0,42.12,-101.15
59643,2014,6,2014-06-17,NY,1,43.13,-75.58
59644,2014,6,2014-06-17,NE,0,41.96,-101.27
59645,2014,6,2014-06-17,NE,1,42.51,-97.05
59646,2014,6,2014-06-17,NE,0,42.52,-97.16
59647,2014,6,2014-06-17,NE,2,42.48,-97.06
59648,2014,6,2014-06-17,NE,2,42.5,-97.04
59649,2014,6,2014-06-17,SD,2,43.6,-97.06
59650,2014,6,2014-06-17,IA,0,43.27,-96.0
59651,2014,6,2014-06-18,IA,0,43.09,-95.33
59652,2014,6,2014-06-18,WI,0,43.16,-89.71
59653,2014,6,2014-06-18,SD,1,44.25,-99.37
59654,2014,6,2014-06-18,SD,0,44.18,-99.28
59655,2014,6,2014-06-18,SD,0,44.02,-98.94
59656,2014,6,2014-06-18,SD,1,44.05,-98.84
59657,2014,6,2014-06-18,SD,0,45.12,-99.0
59658,2014,6,2014-06-18,SD,0,44.43,-99.27
59659,2014,6,2014-06-18,SD,1,43.95,-98.78
59660,2014,6,2014-06-18,ND,0,45.99,-99.43
59661,2014,6,2014-06-18,SD,2,44.06,-98.8
59662,2014,6,2014-06-18,SD,2,44.07,-98.57
59663,2014,6,2014-06-18,SD,4,44.04,-98.4
59664,2014,6,2014-06-18,SD,2,44.03,-98.89
59665,2014,6,2014-06-18,PA,0,41.11,-79.3
59666,2014,6,2014-06-18,CO,0,40.38,-102.95
59667,2014,6,2014-06-18,CO,0,40.3,-103.07
59668,2014,6,2014-06-18,CO,0,40.23,-103.07
59669,2014,6,2014-06-18,MN,0,44.48,-95.75
59670,2014,6,2014-06-19,IA,0,43.15,-95.15
59671,2014,6,2014-06-19,SD,0,44.65,-102.09
59672,2014,6,2014-06-19,SD,0,44.56,-102.11
59673,2014,6,2014-06-19,SD,0,44.36,-101.47
59674,2014,6,2014-06-19,IA,1,42.45,-91.37
59675,2014,6,2014-06-19,MN,0,45.3,-95.74
59676,2014,6,2014-06-19,MN,0,45.28,-95.66
59677,2014,6,2014-06-19,MN,0,45.77,-95.71
59678,2014,6,2014-06-19,MN,0,45.32,-95.56
59679,2014,6,2014-06-19,MN,0,45.02,-95.56
59680,2014,6,2014-06-19,MN,0,44.93,-95.49
59681,2014,6,2014-06-20,MN,0,46.41,-95.61
59682,2014,6,2014-06-21,NM,0,35.04,-106.07
59683,2014,6,2014-06-21,CO,1,40.0,-104.64
59684,2014,6,2014-06-21,CO,0,39.8,-104.59
59685,2014,6,2014-06-21,CO,0,39.8,-104.42
59686,2014,6,2014-06-21,KS,0,38.07,-101.75
59687,2014,6,2014-06-21,SD,0,45.3,-100.89
59688,2014,6,2014-06-21,MN,1,47.63,-96.44
59689,2014,6,2014-06-22,OK,0,36.64,-100.27
59690,2014,6,2014-06-22,OK,1,36.63,-100.4
59691,2014,6,2014-06-22,OK,0,36.52,-100.4
59692,2014,6,2014-06-22,TX,0,36.42,-100.42
59693,2014,6,2014-06-22,CO,0,40.4,-104.12
59694,2014,6,2014-06-22,TX,0,36.32,-100.33
59695,2014,6,2014-06-22,TX,1,35.94,-100.56
59696,2014,6,2014-06-23,SC,0,32.43,-80.67
59697,2014,6,2014-06-23,IL,0,38.36,-88.44
59698,2014,6,2014-06-23,IL,0,38.37,-88.41
59699,2014,6,2014-06-23,OH,1,41.23,-81.83
